Date,Open,High,Low,Close,Adj Close,Volume
2008-02-29,236.171173,240.110107,232.557556,235.825821,235.825821,18831949
2008-03-03,235.990997,236.596603,225.280273,228.738739,228.738739,15093891
2008-03-04,225.700699,226.906906,218.108109,222.522522,222.522522,27216157
2008-03-05,222.847855,227.312317,222.222229,224.074081,224.074081,14858327
2008-03-06,224.069077,226.876877,215.805801,216.566574,216.566574,14925260
2008-03-07,214.654648,220.220215,213.333328,216.891891,216.891891,16127456
2008-03-10,214.629623,215.715714,206.726730,207.017014,207.017014,15959225
2008-03-11,212.842850,220.295288,212.537537,220.140137,220.140137,17636146
2008-03-12,220.225220,224.164169,219.254257,220.310303,220.310303,13290496
2008-03-13,216.551559,223.713715,214.604599,221.726730,221.726730,15437747
2008-03-14,221.711716,224.894897,215.525528,219.179184,219.179184,13135651
2008-03-17,214.209213,217.072067,206.261261,210.145142,210.145142,15760624
2008-03-18,214.704712,220.640640,212.977982,219.799805,219.799805,14459926
2008-03-19,220.775772,223.973969,216.051056,216.216217,216.216217,12345642
2008-03-20,213.873871,218.068069,208.958954,216.991989,216.991989,19806973
2008-03-24,219.434433,233.123123,219.079086,230.510513,230.510513,13513473
2008-03-25,228.958954,228.963959,223.223221,225.615616,225.615616,11651537
2008-03-26,226.521515,231.666672,224.869873,229.324326,229.324326,10440949
2008-03-27,223.223221,224.529526,220.465469,222.262268,222.262268,11652736
2008-03-28,223.953949,227.012009,217.372375,219.259262,219.259262,8743648
2008-03-31,218.038040,221.566574,216.221222,220.455460,220.455460,8883907
2008-04-01,224.094101,233.483490,223.658661,233.088089,233.088089,12174014
2008-04-02,235.185181,238.108109,230.425430,233.083084,233.083084,11986002
2008-04-03,231.096100,231.876877,224.289291,227.787781,227.787781,13543243
2008-04-04,228.733734,239.154160,228.328323,235.780777,235.780777,11782606
2008-04-07,238.753754,242.962967,237.001999,238.648651,238.648651,11875113
2008-04-08,236.756760,237.307312,231.236237,234.139145,234.139145,9084906
2008-04-09,234.799805,236.236237,228.998993,232.327332,232.327332,12084104
2008-04-10,232.712708,237.167160,231.156158,234.774780,234.774780,10134655
2008-04-11,232.267273,233.863861,227.732727,228.953949,228.953949,8331061
2008-04-14,228.808807,228.953949,225.300293,226.056061,226.056061,7677515
2008-04-15,229.294296,230.090088,222.082077,223.643646,223.643646,9146045
2008-04-16,222.422424,229.369370,220.720718,227.742737,227.742737,15246139
2008-04-17,228.043045,229.914917,223.483490,224.994995,224.994995,26679294
2008-04-18,267.872864,274.124115,262.647644,269.974976,269.974976,36434729
2008-04-21,269.964966,271.566559,265.410400,269.164154,269.164154,14864521
2008-04-22,269.054047,280.695709,269.049042,277.777771,277.777771,15861123
2008-04-23,279.249237,279.934937,270.745758,273.518524,273.518524,9833157
2008-04-24,275.920929,277.522522,270.280273,271.791779,271.791779,8261930
2008-04-25,274.784790,276.776764,271.636627,272.302307,272.302307,8320471
2008-04-28,273.213226,278.683685,269.769775,276.336334,276.336334,8009183
2008-04-29,275.690704,281.981995,275.280273,279.514526,279.514526,8683308
2008-04-30,281.386383,292.722717,279.514526,287.432434,287.432434,15790194
2008-05-01,289.444458,297.762756,288.773773,296.836823,296.836823,13192394
2008-05-02,299.544556,301.526520,289.939941,290.935944,290.935944,13983602
2008-05-05,299.729736,299.799805,293.858856,297.747742,297.747742,12549438
2008-05-06,295.795807,296.296295,291.791779,293.473480,293.473480,9249341
2008-05-07,295.430420,300.045044,288.503510,289.789795,289.789795,13212774
2008-05-08,293.393402,294.944946,289.744751,291.796783,291.796783,10235554
2008-05-09,289.789795,292.792786,285.935944,286.886902,286.886902,8960830
2008-05-12,287.662659,293.668671,284.739746,292.762756,292.762756,9718072
2008-05-13,293.408417,294.269257,289.564575,291.791779,291.791779,10316673
2008-05-14,293.538544,295.890900,287.912903,288.438446,288.438446,8742848
2008-05-15,289.789795,291.766754,288.093079,290.790802,290.790802,8676715
2008-05-16,291.006012,292.632629,289.449463,290.325317,290.325317,8539652
2008-05-19,289.564575,294.734741,287.047058,289.049042,289.049042,11197791
2008-05-20,287.602600,291.531525,286.741730,289.589600,289.589600,6620573
2008-05-21,289.549561,290.996002,274.219208,275.270264,275.270264,12923264
2008-05-22,276.251251,277.382385,270.395386,275.005005,275.005005,10142447
2008-05-23,273.753754,276.776764,269.174164,272.582581,272.582581,8854137
2008-05-27,272.752747,281.581573,272.197205,280.730743,280.730743,7723269
2008-05-28,284.254242,286.031036,280.830841,284.404419,284.404419,8092699
2008-05-29,287.682678,293.233246,286.886902,291.791779,291.791779,9680310
2008-05-30,292.027039,295.255249,290.940948,293.193207,293.193207,6443950
2008-06-02,291.541534,292.237244,285.920929,287.787781,287.787781,7341052
2008-06-03,288.538544,290.540527,280.585571,283.933929,283.933929,8601989
2008-06-04,282.947937,289.289276,282.557556,286.396393,286.396393,6719674
2008-06-05,288.828827,294.314301,288.393402,293.443451,293.443451,7825567
2008-06-06,290.165161,290.650665,283.783783,283.783783,283.783783,9459531
2008-06-09,284.314301,285.285278,272.972961,279.214203,279.214203,10566023
2008-06-10,275.055054,279.689697,273.663666,277.362366,277.362366,7307485
2008-06-11,278.398407,278.948944,272.502502,272.872864,272.872864,7618174
2008-06-12,274.654663,279.279266,273.713715,276.751740,276.751740,10972217
2008-06-13,281.026031,288.138153,280.950958,286.041046,286.041046,12356431
2008-06-16,283.533539,289.839844,283.533539,286.691681,286.691681,7078514
2008-06-17,288.463470,289.324310,284.474487,285.015015,285.015015,6918874
2008-06-18,282.537537,284.779785,279.859863,281.471466,281.471466,6755638
2008-06-19,277.952942,282.172180,275.680695,280.380371,280.380371,11354834
2008-06-20,278.768768,278.768768,272.527527,273.488495,273.488495,11954234
2008-06-23,272.952942,276.851837,271.281281,272.877869,272.877869,7264528
2008-06-24,272.842834,275.870880,267.817810,271.421417,271.421417,9335855
2008-06-25,272.757751,279.179169,272.107117,275.775787,275.775787,8236156
2008-06-26,272.322327,272.737732,264.394409,264.674683,264.674683,11307681
2008-06-27,264.104095,265.265259,257.802795,264.299286,264.299286,10884105
2008-06-30,266.501495,269.269257,261.791779,263.473480,263.473480,7523069
2008-07-01,260.050049,268.628632,258.758759,267.632629,267.632629,9909880
2008-07-02,268.523529,270.460449,263.293304,263.783783,263.783783,8437554
2008-07-03,265.705719,269.884888,264.014008,268.768768,268.768768,4796199
2008-07-07,271.421417,274.774780,268.068054,272.227234,272.227234,8501890
2008-07-08,273.268280,277.872864,270.270264,277.542542,277.542542,9854935
2008-07-09,275.655670,278.118103,270.635651,271.046051,271.046051,8299692
2008-07-10,272.772766,275.025024,265.625641,270.555542,270.555542,8654737
2008-07-11,268.518524,270.020020,259.974976,267.167175,267.167175,9952837
2008-07-14,269.769775,270.300293,257.982971,261.071075,261.071075,8840750
2008-07-15,258.398407,264.014008,250.800797,258.303314,258.303314,12129858
2008-07-16,257.277283,268.518524,255.555557,268.068054,268.068054,9474916
2008-07-17,267.347351,268.793793,262.512512,266.987000,266.987000,17557225
2008-07-18,249.424423,249.739746,239.334335,240.900894,240.900894,22562215
2008-07-21,240.680679,242.287292,233.083084,234.634628,234.634628,11791197
2008-07-22,233.593597,240.365372,233.033035,238.793793,238.793793,9373617
2008-07-23,241.046051,248.863861,239.289291,244.854858,244.854858,9778412
2008-07-24,248.598602,248.683685,238.048050,238.048050,238.048050,7074718
2008-07-25,243.488495,246.811813,240.990997,246.236237,246.236237,6360633
2008-07-28,246.291290,246.291290,237.802795,238.798798,238.798798,6313680
2008-07-29,239.889893,243.873871,239.239243,241.796799,241.796799,5599994
2008-07-30,242.992996,243.253250,236.641647,241.591599,241.591599,6974419
2008-07-31,237.517517,240.685684,235.955963,237.112106,237.112106,5724470
2008-08-01,236.491486,236.846848,231.481476,234.164169,234.164169,6009784
2008-08-04,234.294296,236.741745,231.181183,231.731735,231.731735,4969026
2008-08-05,234.029022,240.280273,233.398392,240.165161,240.165161,7161831
2008-08-06,239.424423,245.130127,236.491486,243.413406,243.413406,6744848
2008-08-07,241.241241,242.242249,238.443436,239.799805,239.799805,5542052
2008-08-08,240.315308,248.123123,238.083084,247.752747,247.752747,7471121
2008-08-11,246.481476,254.694702,246.136139,250.670670,250.670670,8470121
2008-08-12,251.251251,253.318314,249.249252,251.556564,251.556564,5505889
2008-08-13,251.051056,252.022018,247.187180,250.265259,250.265259,7243749
2008-08-14,249.099106,254.059052,248.393387,252.998001,252.998001,5831363
2008-08-15,253.748749,255.585587,253.003006,255.330338,255.330338,7084309
2008-08-18,255.175171,255.255249,248.003006,249.399399,249.399399,6661132
2008-08-19,245.460464,249.389389,243.558563,245.495499,245.495499,6086907
2008-08-20,247.607605,248.593597,241.526520,242.742737,242.742737,7956236
2008-08-21,241.701706,245.195190,239.874878,243.508514,243.508514,7021172
2008-08-22,245.996002,247.687683,244.984985,245.540543,245.540543,4589806
2008-08-25,243.298294,248.748749,240.990997,241.746750,241.746750,4024571
2008-08-26,241.971970,241.971970,235.530533,237.317322,237.317322,6609784
2008-08-27,237.102097,237.652649,232.652649,234.524521,234.524521,8765426
2008-08-28,236.481476,238.463470,235.400406,237.127121,237.127121,6053341
2008-08-29,235.110107,235.740738,231.396393,231.876877,231.876877,7688704
2008-09-02,238.623627,241.331329,230.940948,232.857864,232.857864,12210777
2008-09-03,234.599594,237.382385,230.020020,232.437439,232.437439,8620571
2008-09-04,230.230225,231.851852,224.924927,225.355362,225.355362,9687303
2008-09-05,222.967972,226.456451,220.260254,222.347351,222.347351,9059531
2008-09-08,226.236237,226.696701,208.983978,210.185181,210.185181,18017764
2008-09-09,211.796799,216.406403,207.707703,209.539536,209.539536,14444741
2008-09-10,212.447449,212.452454,205.045044,207.287292,207.287292,12441146
2008-09-11,204.379379,217.762756,203.393387,217.092087,217.092087,12929857
2008-09-12,215.320313,221.216217,214.714722,219.049042,219.049042,12043944
2008-09-15,212.212219,221.206207,212.067062,217.147141,217.147141,13121665
2008-09-16,213.193192,224.864868,212.957962,221.686691,221.686691,13967419
2008-09-17,219.459457,219.789795,206.926926,207.452454,207.452454,18235546
2008-09-18,211.531525,219.809814,205.455460,219.759766,219.759766,17161621
2008-09-19,230.730728,231.266266,221.861862,224.799805,224.799805,19991988
2008-09-22,227.292297,227.292297,214.714722,215.285278,215.285278,8805785
2008-09-23,216.841843,220.615616,213.073074,214.849854,214.849854,10397992
2008-09-24,215.385391,222.722717,215.270264,217.772766,217.772766,8475516
2008-09-25,219.639633,225.225220,218.208206,220.020020,220.020020,10030559
2008-09-26,214.214218,218.798798,210.725723,215.735733,215.735733,10574415
2008-09-29,209.964966,211.966965,190.545547,190.690689,190.690689,21504274
2008-09-30,198.188187,212.752747,196.356354,200.460464,200.460464,6166427
2008-10-01,205.780777,208.698700,201.751755,206.066071,206.066071,12457130
2008-10-02,205.100098,205.195190,193.193192,195.440445,195.440445,11957830
2008-10-03,198.873871,206.456451,191.726730,193.648651,193.648651,15969814
2008-10-06,187.177170,188.183182,178.758759,185.790787,185.790787,22418759
2008-10-07,186.851852,187.677673,172.857864,173.178177,173.178177,22086691
2008-10-08,165.245239,179.674683,163.218216,169.224228,169.224228,23629147
2008-10-09,172.432434,174.459457,160.996002,164.654648,164.654648,16133850
2008-10-10,156.736740,171.116119,155.305298,166.166168,166.166168,21174404
2008-10-13,178.073074,191.166168,173.048050,190.700699,190.700699,17793189
2008-10-14,196.961960,197.447449,178.678680,181.536530,181.536530,15554030
2008-10-15,177.502502,179.679688,169.584579,169.754761,169.754761,13429357
2008-10-16,166.546555,178.428421,154.874878,176.686691,176.686691,32446921
2008-10-17,189.669662,193.193192,181.956955,186.456451,186.456451,28469902
2008-10-20,190.065063,190.680679,179.974976,189.849854,189.849854,13493293
2008-10-21,186.381378,192.082077,181.181183,181.556564,181.556564,11552436
2008-10-22,178.673676,185.030029,172.172165,178.013016,178.013016,13106880
2008-10-23,177.001999,179.179184,169.164169,176.336334,176.336334,12944842
2008-10-24,163.398392,175.410416,162.532532,169.814819,169.814819,14703282
2008-10-27,167.572571,171.671677,162.962967,164.909912,164.909912,12388999
2008-10-28,169.694702,184.839844,164.419418,184.559555,184.559555,16194589
2008-10-29,183.078079,185.685684,176.361359,179.179184,179.179184,19493687
2008-10-30,184.414413,186.186188,179.364365,180.025024,180.025024,15961822
2008-10-31,178.258255,186.166168,177.312317,179.859863,179.859863,14831753
2008-11-03,178.968964,181.676682,170.885880,173.418411,173.418411,11897091
2008-11-04,176.896896,186.366364,172.922928,183.653656,183.653656,14685100
2008-11-05,181.256256,184.624619,170.825821,171.291290,171.291290,13879107
2008-11-06,170.155151,172.382385,163.068069,165.775772,165.775772,17132450
2008-11-07,166.726730,170.745743,162.827835,165.735733,165.735733,9353237
2008-11-10,164.164169,164.884888,154.889893,159.549545,159.549545,16144040
2008-11-11,154.499496,158.308304,150.410416,155.885880,155.885880,20272907
2008-11-12,151.176178,156.401398,144.024017,145.645645,145.645645,20082098
2008-11-13,146.031036,156.656662,140.140137,156.196198,156.196198,26442931
2008-11-14,151.776779,162.657654,151.431427,155.165161,155.165161,19015166
2008-11-17,151.651657,155.235229,149.124130,150.210205,150.210205,15072512
2008-11-18,150.935944,152.017014,142.817825,148.858856,148.858856,16675508
2008-11-19,147.842850,150.245239,139.429428,140.230225,140.230225,15653531
2008-11-20,137.582581,141.611618,129.649643,129.909912,129.909912,19539241
2008-11-21,131.386383,134.819824,123.773773,131.346344,131.346344,20468511
2008-11-24,134.764771,135.110107,124.629631,128.848846,128.848846,20089291
2008-11-25,134.474472,143.473480,133.793793,141.166168,141.166168,21520858
2008-11-26,140.280273,147.877884,138.238235,146.191193,146.191193,12700487
2008-11-28,145.435440,148.373367,144.284286,146.626633,146.626633,5125869
2008-12-01,143.483490,143.833832,133.123123,133.128128,133.128128,11410978
2008-12-02,135.000000,139.029022,131.421417,137.692688,137.692688,11667721
2008-12-03,135.060059,140.820816,132.802795,139.854858,139.854858,11797790
2008-12-04,138.403397,141.886887,134.519516,137.307312,137.307312,9763427
2008-12-05,135.645645,142.262268,132.142136,142.137131,142.137131,13029358
2008-12-08,145.140137,154.874878,141.141144,151.206207,151.206207,16272311
2008-12-09,148.993988,159.159164,148.653656,153.138138,153.138138,13766020
2008-12-10,154.774780,157.607605,152.407410,154.564560,154.564560,10463526
2008-12-11,152.237244,156.596603,149.049042,150.260254,150.260254,12346042
2008-12-12,148.003006,158.393387,147.147141,158.038040,158.038040,11432756
2008-12-15,157.162155,159.404404,152.707703,155.490494,155.490494,13462324
2008-12-16,157.417419,164.914917,155.790787,162.802795,162.802795,14105081
2008-12-17,159.479477,161.226227,156.366364,157.777771,157.777771,11567821
2008-12-18,158.508514,160.335342,154.709717,155.295288,155.295288,9517473
2008-12-19,155.650650,159.054047,154.654648,155.240234,155.240234,11213975
2008-12-22,154.434433,154.904907,145.460464,148.703705,148.703705,7827365
2008-12-23,150.365372,151.806808,148.483490,149.159164,149.159164,7547845
2008-12-24,150.890884,153.323318,149.339340,151.626633,151.626633,3839157
2008-12-26,152.187180,152.782776,149.304306,150.330338,150.330338,3914282
2008-12-29,150.260254,150.840836,145.935944,148.858856,148.858856,7396396
2008-12-30,150.550552,153.558563,149.504501,151.706711,151.706711,7679313
2008-12-31,152.252258,155.655655,151.456451,153.978973,153.978973,5767826
2009-01-02,154.454453,161.071075,152.902908,160.820816,160.820816,7213779
2009-01-05,160.660660,165.785782,157.657654,164.189194,164.189194,9768222
2009-01-06,166.656662,170.570572,163.358353,167.197205,167.197205,12837550
2009-01-07,164.324326,165.620621,159.534531,161.166168,161.166168,8980011
2009-01-08,159.299301,162.757751,158.828827,162.757751,162.757751,7194199
2009-01-09,163.913910,163.913910,156.856857,157.692688,157.692688,8672319
2009-01-12,158.313309,159.634628,155.270264,156.501495,156.501495,6601991
2009-01-13,156.041046,160.460464,155.350357,157.317322,157.317322,8856135
2009-01-14,155.155151,157.057053,149.024017,150.635635,150.635635,10924864
2009-01-15,148.933929,151.941940,143.538544,149.644638,149.644638,11857131
2009-01-16,152.662659,154.279282,147.998001,149.984985,149.984985,10438351
2009-01-20,149.719727,149.899902,141.516510,141.516510,141.516510,10086304
2009-01-21,144.319321,151.901901,144.319321,151.691696,151.691696,9839151
2009-01-22,149.169174,154.829834,147.722717,153.403397,153.403397,16517466
2009-01-23,154.789795,166.146149,152.262268,162.512512,162.512512,21444134
2009-01-26,162.587585,164.164169,160.440445,162.097092,162.097092,9212179
2009-01-27,163.388382,167.102097,162.297302,165.905899,165.905899,9844745
2009-01-28,169.159164,176.341339,168.323318,174.509506,174.509506,15367417
2009-01-29,172.442444,172.697693,170.225220,171.831833,171.831833,14553032
2009-01-30,172.517517,174.574570,168.168167,169.434433,169.434433,9334656
2009-02-02,167.312317,172.672668,166.166168,170.455460,170.455460,10403386
2009-02-03,171.456451,171.671677,167.082077,170.395401,170.395401,13099887
2009-02-04,170.205200,177.397400,169.754761,171.671677,171.671677,13621165
2009-02-05,170.625626,177.867874,168.668671,177.037033,177.037033,14514271
2009-02-06,178.408401,187.092087,177.897903,185.825821,185.825821,14062124
2009-02-09,185.825821,190.690689,183.833832,189.574570,189.574570,9944645
2009-02-10,188.178177,188.938934,179.124130,179.434433,179.434433,14193193
2009-02-11,179.654648,182.682678,176.676682,179.199203,179.199203,10452737
2009-02-12,176.756760,181.991989,175.915909,181.706711,181.706711,11089499
2009-02-13,181.276276,181.676682,177.792786,179.019012,179.019012,8285107
2009-02-17,173.428421,173.718719,170.015015,171.501495,171.501495,11349439
2009-02-18,173.793793,176.866867,170.430435,176.731735,176.731735,12036951
2009-02-19,178.913910,180.080078,170.875870,171.491486,171.491486,9967423
2009-02-20,169.194199,174.634628,167.667664,173.398392,173.398392,12421766
2009-02-23,173.673676,175.075073,164.939941,165.195190,165.195190,10431758
2009-02-24,165.675674,174.984985,165.610611,172.897903,172.897903,12179608
2009-02-25,171.246246,176.326324,169.629623,170.990997,170.990997,12865322
2009-02-26,173.153152,176.421417,168.748749,168.758759,168.758759,11199989
2009-02-27,166.641647,172.082077,165.720718,169.164169,169.164169,10829160
2009-03-02,166.831833,170.520523,163.163162,163.743744,163.743744,11565423
2009-03-03,165.200195,167.012009,161.336334,162.902908,162.902908,13036550
2009-03-04,161.741745,164.664658,157.847855,159.619614,159.619614,15621163
2009-03-05,158.398392,159.699707,151.471466,152.972977,152.972977,13046740
2009-03-06,153.763763,155.250244,147.272278,154.439438,154.439438,14453932
2009-03-09,150.140137,153.438431,144.869873,145.590591,145.590591,12929657
2009-03-10,149.274277,155.405411,147.272278,154.239243,154.239243,13446940
2009-03-11,155.205200,160.160156,153.008011,159.114120,159.114120,11835353
2009-03-12,158.928925,162.662659,156.981979,161.926926,161.926926,10038152
2009-03-13,163.213211,163.893890,159.674683,162.372375,162.372375,7804987
2009-03-16,163.158157,165.030029,159.454453,160.005005,160.005005,9883706
2009-03-17,160.250244,167.837845,159.704712,167.837845,167.837845,9415575
2009-03-18,167.572571,170.170166,164.189194,166.716721,166.716721,10014376
2009-03-19,166.006012,168.168167,163.853851,165.135132,165.135132,8214178
2009-03-20,165.315308,166.661667,163.333328,165.245239,165.245239,9466324
2009-03-23,166.946945,174.899902,166.681686,174.474472,174.474472,8534457
2009-03-24,173.423416,177.097092,172.172165,173.758759,173.758759,7632360
2009-03-25,175.375381,175.845840,168.293289,172.207214,172.207214,8663927
2009-03-26,176.741745,179.759766,174.424423,176.821823,176.821823,11994593
2009-03-27,175.175171,176.176178,172.907913,174.024017,174.024017,6638954
2009-03-30,171.446442,172.077072,168.193192,171.516510,171.516510,6182012
2009-03-31,174.639633,176.931931,173.263260,174.204208,174.204208,7303289
2009-04-01,172.062057,177.797791,170.475479,177.222229,177.222229,6595798
2009-04-02,181.836838,185.065063,180.340347,181.431427,181.431427,8967024
2009-04-03,182.432434,186.046051,179.179184,185.075073,185.075073,7572020
2009-04-06,183.683685,185.095093,180.880875,184.304306,184.304306,6554039
2009-04-07,181.481476,182.057053,177.832840,179.504501,179.504501,7352840
2009-04-08,181.931931,182.682678,178.283279,181.181183,181.181183,5524870
2009-04-09,184.934937,187.362366,183.308304,186.436432,186.436432,6758435
2009-04-13,185.850845,189.739746,185.335342,189.244247,189.244247,6094100
2009-04-14,188.658661,188.683685,182.982986,184.639633,184.639633,6850343
2009-04-15,183.733734,190.720718,182.262268,189.939941,189.939941,9851539
2009-04-16,190.940948,196.646652,190.700699,194.564560,194.564560,20349830
2009-04-17,193.203201,200.110107,192.597595,196.316315,196.316315,21440138
2009-04-20,193.268265,195.520523,188.133133,189.839844,189.839844,8848942
2009-04-21,188.273270,192.342346,188.238235,190.925919,190.925919,7383409
2009-04-22,191.066071,195.195190,189.694702,192.122116,192.122116,6996596
2009-04-23,193.948944,195.070068,190.745743,192.537537,192.537537,5212782
2009-04-24,193.218216,196.786789,190.440445,194.939941,194.939941,6764029
2009-04-27,192.362366,194.939941,191.566574,193.168167,193.168167,4576619
2009-04-28,192.067062,194.719727,190.960968,192.047043,192.047043,5881313
2009-04-29,193.178177,197.682678,193.108109,195.930923,195.930923,7212780
2009-04-30,198.078079,202.077072,197.597595,198.183182,198.183182,8702689
2009-05-01,197.712708,198.993988,195.970978,197.042038,197.042038,4850545
2009-05-04,199.284286,201.401398,197.592590,201.191193,201.191193,6399594
2009-05-05,200.190186,202.702698,198.823822,201.696701,201.696701,4796798
2009-05-06,203.598602,204.344345,200.700699,201.936935,201.936935,5260534
2009-05-07,202.252258,202.697693,196.446442,198.503510,198.503510,5993600
2009-05-08,201.626633,205.270264,197.697693,203.868866,203.868866,7722470
2009-05-11,201.601608,206.206207,200.800797,204.194199,204.194199,5113481
2009-05-12,205.210205,205.700699,197.752747,199.704712,199.704712,7574018
2009-05-13,197.242249,198.393387,194.369370,194.964966,194.964966,5679914
2009-05-14,194.594589,196.301300,192.537537,193.943939,193.943939,5868126
2009-05-15,195.745743,197.252258,194.739746,195.195190,195.195190,6011383
2009-05-18,197.562561,198.853851,192.892899,198.618622,198.618622,6696697
2009-05-19,198.248245,201.021027,196.696701,199.639633,199.639633,5669325
2009-05-20,201.246246,203.038040,197.697693,198.788788,198.788788,4563432
2009-05-21,198.348343,201.621628,197.117111,198.448441,198.448441,5434160
2009-05-22,198.528534,199.524521,196.196198,196.946945,196.946945,3433763
2009-05-26,196.171173,202.702698,195.195190,202.382385,202.382385,6202791
2009-05-27,203.023026,206.136139,202.607605,202.982986,202.982986,6062531
2009-05-28,204.544540,206.016022,202.507507,205.405411,205.405411,5332262
2009-05-29,206.261261,208.823822,205.555557,208.823822,208.823822,5291104
2009-06-01,209.574570,215.015015,209.474472,213.493500,213.493500,6638155
2009-06-02,213.338333,215.195190,211.911911,214.414413,214.414413,5241953
2009-06-03,213.213211,216.446442,212.212219,216.041046,216.041046,7058534
2009-06-04,217.867874,220.840836,217.467468,220.360367,220.360367,7268924
2009-06-05,222.757751,223.893890,219.949951,222.382385,222.382385,7354238
2009-06-08,219.969971,220.680679,217.277283,219.604599,219.604599,6191203
2009-06-09,219.509506,220.470474,216.096100,218.028030,218.028030,6503290
2009-06-10,218.333328,219.164169,213.548553,216.516510,216.516510,6711082
2009-06-11,216.101105,217.082077,214.399399,214.714722,214.714722,5724670
2009-06-12,213.643646,214.064056,210.815811,212.632629,212.632629,5830963
2009-06-15,210.960968,210.960968,207.207214,208.593597,208.593597,7466326
2009-06-16,209.864868,210.755753,207.917923,208.208206,208.208206,6093301
2009-06-17,208.303299,210.070068,205.985992,207.787781,207.787781,6973220
2009-06-18,208.048050,209.554550,206.706711,207.237244,207.237244,6164230
2009-06-19,209.314316,210.440445,207.497498,210.255249,210.255249,8509682
2009-06-22,208.683685,208.953949,201.146149,203.878876,203.878876,8240551
2009-06-23,203.528534,204.699707,201.476471,203.043045,203.043045,5793401
2009-06-24,204.574570,206.321320,203.483490,204.849854,204.849854,4910684
2009-06-25,203.703705,208.158157,203.458466,208.093094,208.093094,6082911
2009-06-26,207.047043,214.329330,206.761765,212.872879,212.872879,6506887
2009-06-29,213.213211,214.114120,211.331329,212.282288,212.282288,4334261
2009-06-30,212.212219,213.818817,209.319321,211.006012,211.006012,5182612
2009-07-01,212.312317,213.413406,209.284286,209.704712,209.704712,4616978
2009-07-02,207.912918,207.912918,203.608612,204.449448,204.449448,5030165
2009-07-06,203.453445,205.525528,201.031036,205.010010,205.010010,4520675
2009-07-07,204.324326,204.799805,198.188187,198.513519,198.513519,6512081
2009-07-08,200.200195,203.203201,199.229233,201.446442,201.446442,6875518
2009-07-09,203.263260,207.432434,203.103104,205.400406,205.400406,6544649
2009-07-10,204.994995,208.893890,204.554550,207.407410,207.407410,5847347
2009-07-13,208.293289,212.472473,207.797791,212.362366,212.362366,8083309
2009-07-14,212.067062,213.578583,210.645645,212.557556,212.557556,5785808
2009-07-15,215.045044,219.559555,214.459457,219.304306,219.304306,7546446
2009-07-16,218.558563,223.098099,217.267273,221.521515,221.521515,13095891
2009-07-17,216.716721,217.957962,213.563568,215.340347,215.340347,13694492
2009-07-20,215.155151,216.641647,213.338333,215.300293,215.300293,6300693
2009-07-21,215.685684,216.166168,213.073074,214.164169,214.164169,5930464
2009-07-22,214.214218,215.315308,211.961960,214.059052,214.059052,5168227
2009-07-23,214.554550,220.825821,212.962967,218.888885,218.888885,6949444
2009-07-24,218.123123,225.470474,217.717712,223.583588,223.583588,7246546
2009-07-27,223.243240,223.598602,219.024017,222.622620,222.622620,5003791
2009-07-28,220.720718,221.626633,218.268265,220.145142,220.145142,5059935
2009-07-29,218.833832,219.119125,216.161163,218.338333,218.338333,3970026
2009-07-30,221.526520,225.960968,221.526520,223.043045,223.043045,6390803
2009-07-31,225.215210,226.576584,221.436432,221.746750,221.746750,5715079
2009-08-03,224.594589,227.177170,224.044037,226.331329,226.331329,5175419
2009-08-04,224.909912,227.227234,224.439438,227.092087,227.092087,4774820
2009-08-05,228.228226,228.683685,224.164169,225.795792,225.795792,4679316
2009-08-06,227.377380,227.667664,224.489487,225.405411,225.405411,4217578
2009-08-07,228.063065,229.939941,227.722717,228.778778,228.778778,5081114
2009-08-10,227.797791,229.434433,227.122116,228.533539,228.533539,3480516
2009-08-11,227.062057,228.843842,226.416412,227.197205,227.197205,3421575
2009-08-12,227.932938,231.106110,227.687683,229.519516,229.519516,4678117
2009-08-13,231.306305,232.592590,229.684692,231.371368,231.371368,3986410
2009-08-14,231.621628,231.821823,228.673676,230.230225,230.230225,3346850
2009-08-17,225.975983,226.221222,221.781784,222.667664,222.667664,5235160
2009-08-18,222.772766,224.074081,221.381378,222.862869,222.862869,4697498
2009-08-19,220.215210,222.722717,219.499496,222.207214,222.207214,4505490
2009-08-20,226.226227,231.321320,225.840836,230.435440,230.435440,7989802
2009-08-21,233.003006,233.278275,231.556564,232.852859,232.852859,7113879
2009-08-24,233.908905,235.280273,232.442444,234.599594,234.599594,4901893
2009-08-25,234.799805,237.412415,234.594589,235.920914,235.920914,4677318
2009-08-26,236.616623,236.736740,233.583588,234.234238,234.234238,3971624
2009-08-27,234.524521,234.524521,230.595596,233.263260,233.263260,3993802
2009-08-28,234.864868,236.421417,231.921921,232.607605,232.607605,3539657
2009-08-31,230.125122,231.161163,229.229233,231.066071,231.066071,3911884
2009-09-01,230.070068,233.643646,227.437439,228.108109,228.108109,5184610
2009-09-02,228.138138,229.394394,226.521515,226.731735,226.731735,3605990
2009-09-03,228.138138,229.354355,227.727722,228.988983,228.988983,3289108
2009-09-04,229.014008,231.531525,228.118118,230.880875,230.880875,2995402
2009-09-08,232.377380,233.728729,228.148148,229.539536,229.539536,5308087
2009-09-09,229.759766,233.368362,229.629623,232.217224,232.217224,4386409
2009-09-10,233.558563,235.705704,231.231232,235.705704,235.705704,5064131
2009-09-11,235.435440,236.886887,234.049042,236.306305,236.306305,3801994
